Actions 2023/12/25 15:51:53 Action: delete_indices,Description: delete selected indices_test
Details 2023/12/25 15:51:53 use these filter :[age pattern]
Details 2023/12/25 15:51:53 no match indices
Info 2023/12/25 15:51:53 Pausing for 5 seconds before continuing...
Actions 2023/12/25 15:53:26 Action: delete_indices,Description: delete selected indices_test
Details 2023/12/25 15:53:26 use these filter :[pattern]
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230830-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231122] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231121] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231001-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231120] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231127] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230924-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231024-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231126] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231125] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231124] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231129] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231128] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231127-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231212-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231107-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230913-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231112] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231111] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231110] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231012-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231116] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231115] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231114] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230826-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231113] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-h-1-202310-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231119] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231130-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231118] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231117] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-h-2-202310-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231111-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231125-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230923-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-00010101-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231222] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230908-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231221] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231002-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231220] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231210-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230923-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231225] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231025-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231224] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231223] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-d-1-] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231028-s-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-cal-h-half-202312] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-cal-h-half-202311] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-00010101] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-cal-h-half-202310] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230912-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231115-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231209-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231211] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231210] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231215] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231013-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231214] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230825-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231213] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231212] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231219] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231218] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231108-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231217] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231216] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231103-s-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231205-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-h-2-202312] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230922-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-h-2-202311] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-h-2-202310] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-cal-h-1-] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231204] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231007-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231203] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230907-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231121-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231202] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231201] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231208] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231207] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231206] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231022-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231205] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230907-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231209] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230905] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231204-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231105-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230911-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230919-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231018-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-h-half-] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230824-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231010-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-h-1-] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231117-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230921-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231204] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231203] has already deleted
